id,status_id,status_nome,projeto_id,projeto_nome,tipo_id,tipo_nome,first_story_point,last_story_point,lead_time,cycle_time
NGPHD-4534,10008,Done,NGPHD,Operações e Controles,10200,Story,3,2,0.92,0.92
NGPHD-4535,10008,Done,NGPHD,Operações e Controles,10200,Story,1,1,3,3
NGPHD-4536,10008,Done,NGPHD,Operações e Controles,10200,Story,1,1,3,3
NGPHD-4537,10008,Done,NGPHD,Operações e Controles,10200,Story,8,8,174,3
NGPHD-4539,10008,Done,NGPHD,Operações e Controles,10200,Story,3,2,160,2
NGPHD-4542,10008,Done,NGPHD,Operações e Controles,10200,Story,2,8,160,4
NGPHD-4545,10008,Done,NGPHD,Operações e Controles,10200,Story,1,1,0.21,0.17
NGPHD-4546,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,5,5,5,5
NGPHD-4547,10008,Done,NGPHD,Operações e Controles,10200,Story,2,2,5,0
NGPHD-4548,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,5,5,15,9
NGPHD-4549,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,2,5,0.96
NGPHD-4550,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,2,5,0.92
NGPHD-4551,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,2,5,0.92
NGPHD-4554,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,1,0.88
NGPHD-4555,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,1,0.67
NGPHD-4556,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,2,1
NGPHD-4557,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,1,0.13
NGPHD-4558,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,1,3,0.92
NGPHD-4559,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,1,2,0
NGPHD-4560,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,1,7,3
NGPHD-4562,10008,Done,NGPHD,Operações e Controles,10200,Story,2,1,37,2
NGPHD-4564,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,1,1,1,1
NGPHD-4565,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,2,1,0.88
NGPHD-4566,10008,Done,NGPHD,Operações e Controles,10200,Story,5,5,117,3
NGPHD-4567,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,1,1,5,3
NGPHD-4568,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,2,2,1
NGPHD-4569,10008,Done,NGPHD,Operações e Controles,10200,Story,13,3,175,1
NGPHD-4570,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,2,5,0
NGPHD-4577,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,NULL,0.21,0.17
NGPHD-4578,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,1,1,6,0.29
NGPHD-4579,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,1,1,9,3
NGPHD-4580,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,2,9,2
NGPHD-4581,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,1,1,3,0.13
NGPHD-4582,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,1,1,6,1
NGPHD-4583,10008,Done,NGPHD,Operações e Controles,10200,Story,5,5,16,0
NGPHD-4584,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,1,1,10,0
NGPHD-4585,10008,Done,NGPHD,Operações e Controles,10200,Story,13,13,55,9
NGPHD-4587,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,NULL,0.17,0.08
NGPHD-4588,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,6,0.08
NGPHD-4589,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,10,3
NGPHD-4590,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,1,1,23,16
NGPHD-4591,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,5,42,1
NGPHD-4592,10008,Done,NGPHD,Operações e Controles,10201,Bug,13,5,63,5
NGPHD-4593,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,7,3
NGPHD-4599,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,8,8,9,4
NGPHD-4600,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,15,2
NGPHD-4601,10008,Done,NGPHD,Operações e Controles,10200,Story,8,8,15,6
NGPHD-4602,10008,Done,NGPHD,Operações e Controles,10200,Story,3,2,19,6
NGPHD-4603,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,10,0
NGPHD-4604,10008,Done,NGPHD,Operações e Controles,10200,Story,1,1,14,0.13
NGPHD-4605,10008,Done,NGPHD,Operações e Controles,10200,Story,5,5,27,6
NGPHD-4620,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,NULL,2,1
NGPHD-4621,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,NULL,1,0.29
NGPHD-4622,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,1,1,72,2
NGPHD-4624,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,36,2
NGPHD-4627,10008,Done,NGPHD,Operações e Controles,10200,Story,0,0,0.79,0
NGPHD-4628,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,2,14,2
NGPHD-4629,10008,Done,NGPHD,Operações e Controles,10200,Story,2,2,10,2
NGPHD-4631,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,1,17,0.79
NGPHD-4632,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,2,20,0.17
NGPHD-4634,10008,Done,NGPHD,Operações e Controles,10200,Story,5,5,16,2
NGPHD-4635,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,5,5
NGPHD-4664,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,1,4,3
NGPHD-4668,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,5,47,2
NGPHD-4669,10008,Done,NGPHD,Operações e Controles,10200,Story,2,2,79,5
NGPHD-4677,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,8,8,41,6
NGPHD-4692,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,1,3,0.25
NGPHD-4696,10008,Done,NGPHD,Operações e Controles,10200,Story,8,8,84,4
NGPHD-4698,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,8,8,16,1
NGPHD-4704,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,18,18,16,5
NGPHD-4719,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,1,3,0
NGPHD-4724,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,0.79,0.63
NGPHD-4727,10008,Done,NGPHD,Operações e Controles,10201,Bug,5,5,9,7
NGPHD-4728,10008,Done,NGPHD,Operações e Controles,10201,Bug,3,3,2,2
NGPHD-4736,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,5,52,3
NGPHD-4737,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,6,3
NGPHD-4741,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,12,0.21
NGPHD-4745,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,14,10
NGPHD-4746,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,2,9,6
NGPHD-4747,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,0.83,0
NGPHD-4750,10008,Done,NGPHD,Operações e Controles,10201,Bug,5,5,12,12
NGPHD-4751,10008,Done,NGPHD,Operações e Controles,10201,Bug,5,5,12,12
NGPHD-4752,10008,Done,NGPHD,Operações e Controles,10201,Bug,5,5,12,12
NGPHD-4754,10008,Done,NGPHD,Operações e Controles,10201,Bug,5,5,4,1
NGPHD-4757,10008,Done,NGPHD,Operações e Controles,10201,Bug,3,3,0,0
NGPHD-4758,10008,Done,NGPHD,Operações e Controles,10200,Story,1,1,0.08,0
NGPHD-4760,10008,Done,NGPHD,Operações e Controles,10200,Story,8,5,35,25
NGPHD-4761,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,13,8,28,4
NGPHD-4764,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,2,14,0.13
NGPHD-4765,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,5,15,5
NGPHD-4766,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,2,8,8
NGPHD-4767,10008,Done,NGPHD,Operações e Controles,10200,Story,1,1,1,0
NGPHD-4774,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,NULL,12,4
NGPHD-4779,10008,Done,NGPHD,Operações e Controles,10200,Story,21,8,57,8
NGPHD-4782,10008,Done,NGPHD,Operações e Controles,10200,Story,1,1,10,6
NGPHD-4787,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,NULL,4,0.96
NGPHD-4792,10008,Done,NGPHD,Operações e Controles,10201,Bug,2,2,5,2
NGPHD-4796,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,2,5,2
NGPHD-4810,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,3,15,10
NGPHD-4812,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,8,8,20,2
NGPHD-4813,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,13,13,29,10
NGPHD-4823,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,14,2
NGPHD-4824,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,55,3
NGPHD-4825,10008,Done,NGPHD,Operações e Controles,10200,Story,5,5,10,4
NGPHD-4836,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,5,5,7,1
NGPHD-4840,10008,Done,NGPHD,Operações e Controles,10200,Story,5,5,11,4
NGPHD-4841,10008,Done,NGPHD,Operações e Controles,10200,Story,NULL,NULL,12,9
NGPHD-4843,10008,Done,NGPHD,Operações e Controles,10200,Story,2,2,6,0.04
NGPHD-4844,10008,Done,NGPHD,Operações e Controles,10200,Story,13,8,36,9
NGPHD-4847,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,2,0.21,0.13
NGPHD-4857,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,5,5,13,2
NGPHD-4859,10008,Done,NGPHD,Operações e Controles,10200,Story,8,8,19,1
NGPHD-4860,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,NULL,1,29,0.96
NGPHD-4865,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,8,8,9,2
NGPHD-4872,10008,Done,NGPHD,Operações e Controles,10200,Story,2,2,3,0
NGPHD-4927,10008,Done,NGPHD,Operações e Controles,10200,Story,5,5,9,8
NGPHD-4929,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,14,0.33
NGPHD-4930,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,14,0.21
NGPHD-4931,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,23,8
NGPHD-4932,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,23,2
NGPHD-4934,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,7,3
NGPHD-4937,10008,Done,NGPHD,Operações e Controles,10200,Story,5,5,3,2
NGPHD-4946,10008,Done,NGPHD,Operações e Controles,10200,Story,2,2,6,2
NGPHD-4947,10008,Done,NGPHD,Operações e Controles,10201,Bug,5,5,5,3
NGPHD-4948,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,13,4
NGPHD-4949,10008,Done,NGPHD,Operações e Controles,10200,Story,5,5,3,1
NGPHD-4954,10008,Done,NGPHD,Operações e Controles,10201,Bug,3,3,24,7
NGPHD-4955,10008,Done,NGPHD,Operações e Controles,10201,Bug,3,3,24,3
NGPHD-4956,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,5,5,0.13,0
NGPHD-4957,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,5,5,7,4
NGPHD-4960,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,2,2,20,1
NGPHD-4971,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,17,7
NGPHD-4972,10008,Done,NGPHD,Operações e Controles,10600,Technical Story,3,3,13,1
NGPHD-4973,10008,Done,NGPHD,Operações e Controles,10200,Story,3,3,5,1
NGPHD-4990,10008,Done,NGPHD,Operações e Controles,10200,Story,5,5,5,4
NGPHD-4994,10008,Done,NGPHD,Operações e Controles,10201,Bug,3,3,8,3
NGPO-20,10008,Done,NGPO,Portfólio,10200,Story,2,2,14,0
NGPO-21,10008,Done,NGPO,Portfólio,10200,Story,3,3,14,0
NGPO-23,10008,Done,NGPO,Portfólio,10200,Story,3,3,31,16
NGPO-27,10008,Done,NGPO,Portfólio,10200,Story,4,5,22,-4
NGPO-28,10008,Done,NGPO,Portfólio,10200,Story,2,2,34,1
NGPO-29,10008,Done,NGPO,Portfólio,10200,Story,13,13,37,3
NGPO-31,10008,Done,NGPO,Portfólio,10200,Story,8,8,22,7
NGPO-32,10008,Done,NGPO,Portfólio,10200,Story,2,2,37,3
NGPO-55,10008,Done,NGPO,Portfólio,10200,Story,5,5,181,0
NGPO-73,10008,Done,NGPO,Portfólio,10200,Story,NULL,NULL,7,-2
NGPO-74,10008,Done,NGPO,Portfólio,10200,Story,NULL,NULL,11,1
NGPO-77,10008,Done,NGPO,Portfólio,10200,Story,8,8,11,3
NGRF-105,10008,Done,NGRF,Renda Fixa,10200,Story,3,3,48,15
NGRF-106,10008,Done,NGRF,Renda Fixa,10200,Story,5,5,10,5
NGRF-107,10008,Done,NGRF,Renda Fixa,10200,Story,5,5,12,8
NGRF-108,10008,Done,NGRF,Renda Fixa,10200,Story,8,8,12,6
NGRF-109,10008,Done,NGRF,Renda Fixa,10200,Story,5,5,11,4
NGRF-120,10008,Done,NGRF,Renda Fixa,10200,Story,5,5,20,9
NGRF-121,10008,Done,NGRF,Renda Fixa,10200,Story,3,3,11,1
NGRF-128,10008,Done,NGRF,Renda Fixa,10200,Story,1,1,35,15
NGRF-129,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,35,10
NGRF-135,10008,Done,NGRF,Renda Fixa,10200,Story,5,5,15,9
NGRF-138,10008,Done,NGRF,Renda Fixa,10200,Story,3,2,5,2
NGRF-139,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,4,0
NGRF-140,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,6,2
NGRF-141,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,6,2
NGRF-142,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,5,0
NGRF-143,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,5,0
NGRF-144,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,5,0
NGRF-145,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,5,0
NGRF-146,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,11,1
NGRF-147,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,12,5
NGRF-148,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,11,2
NGRF-149,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,10,3
NGRF-150,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,12,5
NGRF-152,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,13,0
NGRF-153,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,13,0
NGRF-154,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,13,0
NGRF-155,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,13,0
NGRF-156,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,13,0
NGRF-158,10008,Done,NGRF,Renda Fixa,10200,Story,3,3,12,5
NGRF-160,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,9,3
NGRF-161,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,12,6
NGRF-162,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,12,5
NGRF-164,10008,Done,NGRF,Renda Fixa,10200,Story,3,3,25,6
NGRF-165,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,12,5
NGRF-166,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,12,5
NGRF-167,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,12,5
NGRF-170,10008,Done,NGRF,Renda Fixa,10201,Bug,NULL,NULL,5,5
NGRF-174,10008,Done,NGRF,Renda Fixa,10200,Story,NULL,NULL,0.08,0.08
NGRF-183,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,9,6
NGRF-184,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,9,6
NGRF-21,10008,Done,NGRF,Renda Fixa,10200,Story,5,5,65,6
NGRF-26,10008,Done,NGRF,Renda Fixa,10200,Story,3,3,47,3
NGRF-28,10008,Done,NGRF,Renda Fixa,10600,Technical Story,NULL,NULL,4,4
NGRF-31,10008,Done,NGRF,Renda Fixa,10200,Story,5,5,70,7
NGRF-32,10008,Done,NGRF,Renda Fixa,10200,Story,3,3,58,6
NGRF-4,10008,Done,NGRF,Renda Fixa,10103,Task,NULL,NULL,12,8
NGRF-5,10008,Done,NGRF,Renda Fixa,10103,Task,NULL,NULL,31,26
NGRF-55,10008,Done,NGRF,Renda Fixa,10200,Story,5,5,32,11
NGRF-56,10008,Done,NGRF,Renda Fixa,10200,Story,NULL,3,42,22
NGRF-57,10008,Done,NGRF,Renda Fixa,10200,Story,8,8,32,11
NGRF-58,10008,Done,NGRF,Renda Fixa,10600,Technical Story,5,5,21,1
NGRF-6,10008,Done,NGRF,Renda Fixa,10103,Task,NULL,NULL,23,0
NGRF-7,10104,Canceled,NGRF,Renda Fixa,10103,Task,NULL,NULL,18,13
NGRF-8,10008,Done,NGRF,Renda Fixa,10600,Technical Story,8,8,23,-7
NGRF-80,10008,Done,NGRF,Renda Fixa,10200,Story,2,2,12,0.96
NGRF-81,10008,Done,NGRF,Renda Fixa,10200,Story,3,3,12,1
NGRF-83,10008,Done,NGRF,Renda Fixa,10200,Story,8,8,12,7
NGRF-84,10008,Done,NGRF,Renda Fixa,10200,Story,38,8,9,4
NGRF-85,10008,Done,NGRF,Renda Fixa,10200,Story,5,5,9,3
NGRF-9,10008,Done,NGRF,Renda Fixa,10600,Technical Story,0,8,43,41
NGRF-94,10008,Done,NGRF,Renda Fixa,10200,Story,5,5,20,17
NGRV-1,10008,Done,NGRV,Renda Variável,10200,Story,3,3,84,84
NGRV-112,10008,Done,NGRV,Renda Variável,10200,Story,5,5,21,-0.88
NGRV-116,10008,Done,NGRV,Renda Variável,10200,Story,5,5,21,-14
NGRV-117,10008,Done,NGRV,Renda Variável,10200,Story,3,3,50,14
NGRV-137,10008,Done,NGRV,Renda Variável,10200,Story,3,3,41,6
NGRV-202,10008,Done,NGRV,Renda Variável,10200,Story,8,8,29,14
NGRV-224,10008,Done,NGRV,Renda Variável,10200,Story,5,5,19,13
NGRV-225,10008,Done,NGRV,Renda Variável,10200,Story,5,5,28,22
NGRV-289,10008,Done,NGRV,Renda Variável,10200,Story,8,8,6,6
NGRV-3,10008,Done,NGRV,Renda Variável,10200,Story,NULL,NULL,55,13
NGRV-325,10008,Done,NGRV,Renda Variável,10200,Story,NULL,NULL,9,9
NGRV-35,10008,Done,NGRV,Renda Variável,10200,Story,8,8,63,17
NGRV-36,10008,Done,NGRV,Renda Variável,10200,Story,8,8,33,21
NGRV-39,10008,Done,NGRV,Renda Variável,10200,Story,3,3,84,38
NGRV-4,10008,Done,NGRV,Renda Variável,10200,Story,NULL,NULL,45,3
NGRV-41,10008,Done,NGRV,Renda Variável,10200,Story,8,8,63,14
NGRV-5,10008,Done,NGRV,Renda Variável,10200,Story,NULL,NULL,117,75
NGTIV-1004,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,1,1,17,0.17
NGTIV-1016,10008,Done,NGTIV,Liquidação & Custódia,10103,Task,1,1,6,0
NGTIV-1019,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,3,3,26,13
NGTIV-1026,10008,Done,NGTIV,Liquidação & Custódia,10103,Task,1,1,8,0
NGTIV-1036,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,5,5,33,16
NGTIV-1045,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,2,2,6,6
NGTIV-1052,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,1,1,21,1
NGTIV-1053,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,2,2,28,8
NGTIV-1056,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,1,3,39,15
NGTIV-1059,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,3,3,49,10
NGTIV-1067,10008,Done,NGTIV,Liquidação & Custódia,10103,Task,1,1,2,2
NGTIV-1068,10008,Done,NGTIV,Liquidação & Custódia,10103,Task,1,1,7,5
NGTIV-1073,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,1,2,28,13
NGTIV-1076,10008,Done,NGTIV,Liquidação & Custódia,10103,Task,1,1,11,0
NGTIV-1078,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,1,1,1,0.29
NGTIV-1080,10008,Done,NGTIV,Liquidação & Custódia,10201,Bug,2,2,29,1
NGTIV-1081,10008,Done,NGTIV,Liquidação & Custódia,10201,Bug,2,2,33,13
NGTIV-1088,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,1,1,21,0
NGTIV-1089,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,5,5,97,8
NGTIV-1109,10008,Done,NGTIV,Liquidação & Custódia,10201,Bug,2,2,52,28
NGTIV-1121,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,5,3,59,7
NGTIV-1123,10008,Done,NGTIV,Liquidação & Custódia,10201,Bug,1,1,25,15
NGTIV-1124,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,3,3,77,10
NGTIV-1133,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,2,2,97,2
NGTIV-1149,10008,Done,NGTIV,Liquidação & Custódia,10201,Bug,2,2,10,0.75
NGTIV-1161,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,NULL,NULL,23,2
NGTIV-1168,10008,Done,NGTIV,Liquidação & Custódia,10103,Task,1,1,11,0
NGTIV-1176,10008,Done,NGTIV,Liquidação & Custódia,10103,Task,1,1,17,0
NGTIV-1177,10008,Done,NGTIV,Liquidação & Custódia,10103,Task,1,1,317,300
NGTIV-1179,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,5,5,211,2
NGTIV-1180,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,5,3,243,5
NGTIV-1181,10104,Canceled,NGTIV,Liquidação & Custódia,10600,Technical Story,2,2,185,122
NGTIV-1183,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,2,2,13,1
NGTIV-1192,10008,Done,NGTIV,Liquidação & Custódia,10201,Bug,1,1,43,7
NGTIV-1194,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,2,1,25,1
NGTIV-1201,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,5,3,195,153
NGTIV-1203,10008,Done,NGTIV,Liquidação & Custódia,10103,Task,1,1,35,1
NGTIV-1204,10008,Done,NGTIV,Liquidação & Custódia,10103,Task,1,1,20,0.88
NGTIV-1205,10008,Done,NGTIV,Liquidação & Custódia,10103,Task,1,1,26,4
NGTIV-1206,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,2,2,8,2
NGTIV-1211,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,1,2,118,83
NGTIV-1213,10008,Done,NGTIV,Liquidação & Custódia,10103,Task,1,1,10,0
NGTIV-1215,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,3,3,48,1
NGTIV-1216,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,2,3,34,6
NGTIV-1222,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,2,2,24,1
NGTIV-1226,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,2,2,39,11
NGTIV-1229,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,5,5,34,6
NGTIV-1232,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,5,5,18,7
NGTIV-1237,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,1,1,43,1
NGTIV-1238,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,3,3,20,2
NGTIV-1239,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,1,1,14,0
NGTIV-1241,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,5,5,167,2
NGTIV-1249,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,1,1,11,0
NGTIV-1277,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,1,1,17,2
NGTIV-1282,10008,Done,NGTIV,Liquidação & Custódia,10201,Bug,1,1,0,0
NGTIV-1283,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,2,2,125,0.13
NGTIV-1287,10008,Done,NGTIV,Liquidação & Custódia,10103,Task,1,5,10,5
NGTIV-1288,10008,Done,NGTIV,Liquidação & Custódia,10103,Task,1,3,24,0
NGTIV-1291,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,3,3,1,0.13
NGTIV-1292,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,1,1,7,5
NGTIV-1293,10104,Canceled,NGTIV,Liquidação & Custódia,10200,Story,3,3,361,248
NGTIV-1302,10008,Done,NGTIV,Liquidação & Custódia,10201,Bug,1,1,2,2
NGTIV-1304,10104,Canceled,NGTIV,Liquidação & Custódia,10200,Story,3,3,352,248
NGTIV-1305,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,5,5,68,5
NGTIV-1306,10008,Done,NGTIV,Liquidação & Custódia,10103,Task,5,5,15,9
NGTIV-1309,10008,Done,NGTIV,Liquidação & Custódia,10103,Task,5,5,12,0
NGTIV-1312,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,3,3,84,12
NGTIV-1313,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,2,3,29,6
NGTIV-1315,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,2,2,6,0.25
NGTIV-1316,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,3,3,27,5
NGTIV-1317,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,1,1,0.71,0.71
NGTIV-1338,10008,Done,NGTIV,Liquidação & Custódia,10201,Bug,2,2,2,1
NGTIV-1339,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,1,1,1,1
NGTIV-1344,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,5,5,6,3
NGTIV-1345,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,1,1,158,4
NGTIV-1352,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,3,3,18,13
NGTIV-1356,10008,Done,NGTIV,Liquidação & Custódia,10103,Task,1,1,10,0.92
NGTIV-1357,10008,Done,NGTIV,Liquidação & Custódia,10201,Bug,1,1,0.21,0.17
NGTIV-1365,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,2,2,8,2
NGTIV-1376,10008,Done,NGTIV,Liquidação & Custódia,10201,Bug,1,1,0.08,0.08
NGTIV-1379,10008,Done,NGTIV,Liquidação & Custódia,10103,Task,1,1,9,0.88
NGTIV-1380,10008,Done,NGTIV,Liquidação & Custódia,10103,Task,1,1,9,0
NGTIV-1381,10008,Done,NGTIV,Liquidação & Custódia,10201,Bug,1,1,1,0
NGTIV-1382,10008,Done,NGTIV,Liquidação & Custódia,10201,Bug,1,1,0.04,0.04
NGTIV-1395,10008,Done,NGTIV,Liquidação & Custódia,10200,Story,1,1,0.67,0.67
NGTIV-1399,10008,Done,NGTIV,Liquidação & Custódia,10600,Technical Story,5,3,20,3
